file,target_field,present
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_141836\audit\logs_tail\meta_events.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.20260302_132713.bak.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_CONCURRENCY_V3_20260303_142343\audit\logs_tail\meta_events.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\createprocess_trap.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.20260302_132713.bak.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\meta_events.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\sitecustomize_loaded.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_DIAG_PAPER_20260303_134740\unzipped\logs_tail\spawn_trap.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.20260302_132713.bak.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135009\logs_tail\meta_events.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.20260302_132713.bak.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_135642\logs_tail\meta_events.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,regime,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,r_value,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,pnl,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,risk,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,entry,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,exit,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_engine.jsonl,timestamp,1
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_events.20260302_132713.bak.jsonl,strategy,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_events.20260302_132713.bak.jsonl,symbol,0
C:\alpaca-bot\ORG_BOT_UNIFIED\ops\evidence\SI_TEST_PAPER_V2_20260303_140242\logs_tail\meta_events.20260302_132713.bak.jsonl,regime,0
